43.08773157870176,-77.67334653306933
43.08314333713326,-77.66428838089905
43.068838623227535,-77.6271691232842
43.13090071531903,-77.43913121737565
43.13906055212229,-77.43913455064232
43.13828890088865,-77.43769457944174
43.13836389938868,-77.43771291240841
43.13834723305534,-77.4376629134084
43.13832390018866,-77.43771791230841
43.138340566522004,-77.43774791170843
43.13835723285534,-77.4377512449751
43.145845416425004,-77.49136683932988
43.14041219175616,-77.49390512189755
43.14363379399079,-77.54668573295201
43.092078158436834,-77.67468983953654
43.088346566402,-77.67917974973834
43.08903321933561,-77.68045305760552
43.13777057792178,-77.54063752058292
43.1340706519203,-77.49162850076331
43.14179716405672,-77.4636773931188
43.13117904308581,-77.46281741031846
43.139062218755626,-77.43904788570896
43.13411898428698,-77.49162183422999
43.139070551922295,-77.43911621767565
43.14133383998987,-77.55666220008933
43.141303840589856,-77.55662886742265
43.14129717405652,-77.55614887702247
43.13706392538816,-77.55375559155483
43.1378305767218,-77.54059418811624
43.127405785217626,-77.49322346886396
43.1407471850563,-77.44112617747645
43.10076465137364,-77.44127450784318
43.13090238195236,-77.426678133104
43.14016053012273,-77.43526296140743
43.13850056332207,-77.43774791170843
43.08611994426778,-77.67902975273827
43.08908821823564,-77.67939141217175
43.11439104551242,-77.63152236955261
43.142227155456894,-77.46347239721872
43.13910055132231,-77.43908788490897
43.138333899988666,-77.43753791590835
43.138612227755445,-77.43752291620834
43.14562542082491,-77.4914851702966
43.10821283574329,-77.60141630500723
43.092079825070165,-77.67473317200323
43.08898988686893,-77.67918141637168
43.08665493356799,-77.68151136977261
43.08609494476777,-77.68116137677247
43.13839889868869,-77.43774791170843
43.13839556542202,-77.43762291420838
43.141133843989785,-77.44039452544283
43.15971347239722,-77.46386738931888
43.17587814910368,-77.54359579475077
43.17483650326994,-77.5424208182503
43.14120217595648,-77.54286914261715
43.070026932794676,-77.44419278281102
43.07060858782825,-77.4434711305774
43.071085244961765,-77.44348946354407
43.07078025106165,-77.44334779971068
43.12528749425012,-77.34803303933921
43.12606414538376,-77.34660473457197
43.1403355266228,-77.43525629487411
43.13853389598874,-77.43772791210843
43.14037552582282,-77.49388345566422
43.141453837589914,-77.52171289907535
43.14215215695686,-77.52753611594434
43.133302333953324,-77.49203182603014
43.13843889788871,-77.43768624627508
43.14115217695646,-77.44038952554283
43.14160883448998,-77.4637457250855
43.129279081085045,-77.5247495050099
43.12809743805124,-77.52870109264481
43.11511936427938,-77.5970913915055
43.09179483077005,-77.67471317240322
43.088238235235295,-77.67912641747165
43.08673659860136,-77.68148303700593
43.08583328333433,-77.68085971613901
43.085899948667695,-77.68049972333887
43.14111884428978,-77.44795604087918
43.14116051012313,-77.44066285340959
43.09525642820477,-77.60324626840797
43.09155483556996,-77.67467983973654
43.088784890968846,-77.67922308220503
43.08651660300127,-77.68145970413926
43.08581495036766,-77.6809913801724
43.140992180156395,-77.44939934534642
43.141038845889746,-77.44068451964294
43.08809323813524,-77.67921474903835
